Tanggal,Provinsi,Harga,delta_1h,pct_change_1h,z_score_30h,median_nasional_hari_itu,selisih_nasional,skor_anomali
2023-07-21,Jawa Timur,26800.0,-350.0,-1.2891344383057057,-2.213210264067014,0.0,-1.2891344383057057,0.4494951144514487
2023-07-24,Jawa Timur,24850.0,-1950.0,-7.276119402985071,-2.3877494201374763,-1.6227180527383367,-5.6534013502467335,0.6256143263000471
2023-07-25,Jawa Timur,24200.0,-650.0,-2.6156941649899346,-2.2376034783857213,-1.143583227445999,-1.4721109375439356,0.4861677510466978
2023-07-26,Jawa Timur,24300.0,100.0,0.4132231404958775,-1.9858808634169565,0.0,0.4132231404958775,0.42101896609438
2023-07-27,Jawa Timur,24350.0,50.0,0.2057613168724215,-1.7950458056596235,0.0,0.2057613168724215,0.3815614234031532
2023-07-28,Jawa Timur,24350.0,0.0,0.0,-1.6468781489113653,0.0,0.0,0.34429332832172105
2023-07-31,Jawa Timur,23650.0,-700.0,-2.8747433264887046,-1.6422352262761544,0.0,-2.8747433264887046,0.46942040098904453
2023-08-01,Jawa Timur,23850.0,200.0,0.8456659619450413,-1.4838649292940829,0.0,0.8456659619450413,0.41684130934112096
2023-08-02,Jawa Timur,23800.0,-50.0,-0.20964360587002462,-1.3884658465092303,0.0,-0.20964360587002462,0.35499546214534694
2023-08-03,Jawa Timur,23600.0,-200.0,-0.8403361344537785,-1.3296607371448796,0.0,-0.8403361344537785,0.3855267398736986
2023-08-04,Jawa Timur,23650.0,50.0,0.21186440677967155,-1.2334004259795046,0.0,0.21186440677967155,0.3634427805411093
2023-08-07,Jawa Timur,23350.0,-300.0,-1.2684989429175508,-1.2063697210312945,-0.8000000000000007,-0.4684989429175501,0.397675515812915
2023-08-08,Jawa Timur,23300.0,-50.0,-0.21413276231263545,-1.1394616664963992,0.0,-0.21413276231263545,0.3527724462782267
2023-08-09,Jawa Timur,23250.0,-50.0,-0.21459227467811592,-1.0789539096873826,0.0,-0.21459227467811592,0.35499998935105775
2023-08-10,Jawa Timur,23150.0,-100.0,-0.4301075268817178,-1.0332651445558063,0.0,-0.4301075268817178,0.3681678910086494
2023-08-11,Jawa Timur,23200.0,50.0,0.21598272138227959,-0.9646876572941916,0.0,0.21598272138227959,0.3616780441592902
2023-08-14,Jawa Timur,22900.0,-300.0,-1.2931034482758674,-0.9698784945852332,-0.48701298701299134,-0.8060904612628761,0.39923877921675055
2023-08-15,Jawa Timur,22850.0,-50.0,-0.21834061135370675,-0.9295444752105547,0.0,-0.21834061135370675,0.35407007540828705
2023-08-16,Jawa Timur,22900.0,50.0,0.2188183807439792,-0.8727097204901653,0.0,0.2188183807439792,0.3614441444652096
2023-08-17,Jawa Timur,22900.0,0.0,0.0,-0.8335186012822475,0.0,0.0,0.33351073671964937
2023-08-18,Jawa Timur,22750.0,-150.0,-0.6550218340611313,-0.8394513866471105,0.0,-0.6550218340611313,0.3765711413495758
2023-08-21,Jawa Timur,22000.0,-750.0,-3.296703296703296,-1.0236229460445159,-0.538358008075368,-2.758345288627928,0.4746290485662395
2023-08-22,Jawa Timur,22000.0,0.0,0.0,-1.0224390124826017,0.0,0.0,0.3344479961613811
2023-08-23,Jawa Timur,22200.0,200.0,0.9090909090909038,-0.944569081925167,0.0,0.9090909090909038,0.40599540356965325
2023-08-24,Jawa Timur,22200.0,0.0,0.0,-0.9401684753619719,0.0,0.0,0.3336558179118868
2023-08-25,Jawa Timur,22050.0,-150.0,-0.6756756756756799,-1.0389933067990693,0.0,-0.6756756756756799,0.3815916142284125
2023-08-28,Jawa Timur,21400.0,-650.0,-2.947845804988658,-1.3739833246552775,-1.5923566878980888,-1.3554891170905692,0.4561467539151782
2023-08-29,Jawa Timur,21350.0,-50.0,-0.2336448598130869,-1.396648005308747,0.0,-0.2336448598130869,0.355201323387197
2023-08-30,Jawa Timur,21250.0,-100.0,-0.4683840749414525,-1.5106024381765817,0.0,-0.4683840749414525,0.3688723898143337
2023-08-31,Jawa Timur,21000.0,-250.0,-1.17647058823529,-1.719616483532862,0.0,-1.17647058823529,0.41144481278643497
2023-09-01,Jawa Timur,21000.0,0.0,0.0,-1.7849849109274945,0.0,0.0,0.35095771241485707
2023-09-04,Jawa Timur,20900.0,-100.0,-0.4761904761904745,-1.7598665883147568,-0.5302226935312793,0.05403221734080477,0.38077464088493995
2023-09-05,Jawa Timur,21000.0,100.0,0.4784688995215225,-1.5473669108801023,0.0,0.4784688995215225,0.3925719077189256
2023-09-06,Jawa Timur,20700.0,-300.0,-1.4285714285714235,-1.691498566152607,0.0,-1.4285714285714235,0.41513304570584986
2023-09-07,Jawa Timur,20750.0,50.0,0.24154589371980784,-1.5447080170990413,0.0,0.24154589371980784,0.36972601192625015
2023-09-08,Jawa Timur,20700.0,-50.0,-0.24096385542168308,-1.5021687358003897,0.0,-0.24096385542168308,0.3563270136425056
2023-09-11,Jawa Timur,20600.0,-100.0,-0.48309178743961567,-1.481434272083126,-0.6726457399103158,0.18955395247070017,0.3686672625151536
2023-09-12,Jawa Timur,20650.0,50.0,0.24271844660195274,-1.3486623649443472,0.0,0.24271844660195274,0.3678975858301196
2023-09-13,Jawa Timur,20600.0,-50.0,-0.2421307506053294,-1.313981787836219,0.0,-0.2421307506053294,0.355705009275039
2023-09-14,Jawa Timur,20600.0,0.0,0.0,-1.2367939301006614,0.0,0.0,0.3353253717774617
2023-09-15,Jawa Timur,20500.0,-100.0,-0.4854368932038833,-1.2597041160899871,0.0,-0.4854368932038833,0.3689621896740898
2023-09-18,Jawa Timur,20450.0,-50.0,-0.24390243902439046,-1.2317611206126773,-0.7537688442211032,0.5098664051967128,0.3647276971749081
2023-09-19,Jawa Timur,20200.0,-250.0,-1.2224938875305624,-1.390089004985512,0.0,-1.2224938875305624,0.40249807724601316
2023-09-20,Jawa Timur,20150.0,-50.0,-0.24752475247524774,-1.3590323195574698,0.0,-0.24752475247524774,0.35677997941139267
2023-09-21,Jawa Timur,20050.0,-100.0,-0.496277915632759,-1.3791406348494424,0.0,-0.496277915632759,0.3721680145304476
2023-09-22,Jawa Timur,20200.0,150.0,0.7481296758104827,-1.1688532071542037,0.0,0.7481296758104827,0.40293442118461525
2023-09-25,Jawa Timur,19650.0,-550.0,-2.722772277227725,-1.6486112687291565,0.0,-2.722772277227725,0.46567912930702665
2023-09-26,Jawa Timur,19700.0,50.0,0.2544529262086481,-1.5093324337255574,0.0,0.2544529262086481,0.3697672011360626
2023-09-27,Jawa Timur,19600.0,-100.0,-0.5076142131979711,-1.54650924148315,0.0,-0.5076142131979711,0.37309263003386023
2023-09-28,Jawa Timur,19600.0,0.0,0.0,-1.4969087727214905,0.0,0.0,0.3370723537608024
2023-09-29,Jawa Timur,19600.0,0.0,0.0,-1.4566888790802348,0.0,0.0,0.3370840843024983
2023-10-02,Jawa Timur,19750.0,150.0,0.7653061224489832,-1.1964036161504275,0.0,0.7653061224489832,0.40358581264985255
2023-10-03,Jawa Timur,19750.0,0.0,0.0,-1.1343036708474183,0.0,0.0,0.333548914349261
2023-10-04,Jawa Timur,19800.0,50.0,0.25316455696202667,-1.0292608932016454,0.0,0.25316455696202667,0.36739743146583603
2023-10-05,Jawa Timur,19650.0,-150.0,-0.7575757575757569,-1.2214055509730037,0.0,-0.7575757575757569,0.37948556485155843
2023-10-06,Jawa Timur,19700.0,50.0,0.2544529262086481,-1.1322588647451024,0.0,0.2544529262086481,0.3659555758447872
2023-10-09,Jawa Timur,19550.0,-150.0,-0.761421319796951,-1.3194424940853169,0.0,-0.761421319796951,0.3800343811236675
2023-10-10,Jawa Timur,19650.0,100.0,0.5115089514066584,-1.0899548154914498,0.0,0.5115089514066584,0.3841464444746136
2023-10-11,Jawa Timur,19450.0,-200.0,-1.0178117048346036,-1.3874368967369082,0.0,-1.0178117048346036,0.39600407645606467
2023-10-12,Jawa Timur,19500.0,50.0,0.25706940874035134,-1.2191100914625064,0.0,0.25706940874035134,0.3659800421710366
2023-10-13,Jawa Timur,19500.0,0.0,0.0,-1.1546517856387906,0.0,0.0,0.33308123545286716
2023-10-16,Jawa Timur,19500.0,0.0,0.0,-1.0915784095340575,0.0,0.0,0.3341079435278722
2023-10-17,Jawa Timur,19500.0,0.0,0.0,-1.0445860735040569,0.0,0.0,0.3351418695784547
2023-10-18,Jawa Timur,19400.0,-100.0,-0.512820512820511,-1.1872436951222751,0.0,-0.512820512820511,0.370853390558346
2023-10-19,Jawa Timur,19400.0,0.0,0.0,-1.1282617215511184,0.0,0.0,0.333548914349261
2023-10-20,Jawa Timur,19300.0,-100.0,-0.5154639175257714,-1.2895380177351008,0.0,-0.5154639175257714,0.37140432582356975
2023-10-23,Jawa Timur,18950.0,-350.0,-1.813471502590669,-1.9495349740570331,0.0,-1.813471502590669,0.45251926042740787
2023-10-24,Jawa Timur,18950.0,0.0,0.0,-1.8372264340003777,0.0,0.0,0.3560598782392034
2023-10-25,Jawa Timur,18950.0,0.0,0.0,-1.743172688148611,0.0,0.0,0.3497095705126636
2023-10-26,Jawa Timur,19100.0,150.0,0.79155672823219,-1.3453881359007125,0.0,0.79155672823219,0.41137306862555156
2023-10-27,Jawa Timur,19100.0,0.0,0.0,-1.3053802946009465,0.0,0.0,0.33621943237442975
2023-10-30,Jawa Timur,19300.0,200.0,1.0471204188481575,-0.7350091496540241,0.0,1.0471204188481575,0.40999677517009225
2023-10-31,Jawa Timur,19450.0,150.0,0.7772020725388629,-0.23620557563974937,0.0,0.7772020725388629,0.39664588380867066
2023-11-01,Jawa Timur,19850.0,400.0,2.0565552699228773,1.1111986328264059,0.0,2.0565552699228773,0.4424466786274899
2023-11-02,Jawa Timur,20400.0,550.0,2.7707808564231717,2.6588839836758127,0.0,2.7707808564231717,0.4958610311638125
2023-11-03,Jawa Timur,20700.0,300.0,1.4705882352941124,3.097558698809574,0.0,1.4705882352941124,0.5024297675625187
2023-11-06,Jawa Timur,24050.0,3350.0,16.18357487922706,4.823239238029901,2.450980392156854,13.732594487070205,0.745673016050814
2023-11-07,Jawa Timur,24800.0,750.0,3.1185031185031242,3.802638943107067,0.0,3.1185031185031242,0.5616696593505245
2023-11-08,Jawa Timur,25000.0,200.0,0.8064516129032251,3.0982894018334437,0.8064516129032251,0.0,0.4836693249972242
2023-11-09,Jawa Timur,25100.0,100.0,0.40000000000000036,2.6430868370823033,0.0,0.40000000000000036,0.4278542030274393
2023-11-10,Jawa Timur,25200.0,100.0,0.3984063745019917,2.334818719800075,0.0,0.3984063745019917,0.4130181236463179
2023-11-13,Jawa Timur,26300.0,1100.0,4.365079365079372,2.4541846613726808,0.32102728731941976,4.044052077759952,0.5249504784741669
2023-11-14,Jawa Timur,26350.0,50.0,0.19011406844107182,2.1759125331678484,0.0,0.19011406844107182,0.40067295729111574
2023-11-15,Jawa Timur,26200.0,-150.0,-0.5692599620493399,1.9023513176794,0.0,-0.5692599620493399,0.4076345478311803
2023-11-16,Jawa Timur,26050.0,-150.0,-0.5725190839694694,1.684233892425942,0.0,-0.5725190839694694,0.39463754027434383
2023-11-17,Jawa Timur,26000.0,-50.0,-0.19193857965451588,1.5327930668943894,0.0,-0.19193857965451588,0.37151609416000525
2023-11-20,Jawa Timur,26450.0,450.0,1.7307692307692246,1.549108432326426,0.0,1.7307692307692246,0.4325421344212938
2023-11-21,Jawa Timur,26700.0,250.0,0.945179584120992,1.5024186753409992,0.0,0.945179584120992,0.40806667643751576
2023-11-22,Jawa Timur,26550.0,-150.0,-0.5617977528089901,1.3496608843115707,0.0,-0.5617977528089901,0.38805434491195456
2023-11-23,Jawa Timur,26600.0,50.0,0.18832391713747842,1.2699491261947173,0.0,0.18832391713747842,0.3655314109950103
2023-11-24,Jawa Timur,26450.0,-150.0,-0.5639097744360888,1.1429164960875728,0.0,-0.5639097744360888,0.3805521629951952
2023-11-27,Jawa Timur,26750.0,300.0,1.1342155009451904,1.1514041511528736,0.0,1.1342155009451904,0.40752410704554715
2023-11-28,Jawa Timur,26850.0,100.0,0.37383177570093906,1.104190112360749,0.0,0.37383177570093906,0.3748824588246112
2023-11-29,Jawa Timur,27350.0,500.0,1.862197392923659,1.171296433269057,0.0,1.862197392923659,0.4335595104559308
2023-11-30,Jawa Timur,27500.0,150.0,0.5484460694698434,1.1382266847366642,0.0,0.5484460694698434,0.38582085919230474
2023-12-01,Jawa Timur,27500.0,0.0,0.0,1.0679742145809097,0.0,0.0,0.33735536980135944
2023-12-04,Jawa Timur,28050.0,550.0,2.0000000000000018,1.162212141360852,0.3278688524590123,1.6721311475409895,0.43494008467691053
2023-12-05,Jawa Timur,27950.0,-100.0,-0.35650623885917776,1.0698500488556104,0.0,-0.35650623885917776,0.3692905295480286
2023-12-06,Jawa Timur,27950.0,0.0,0.0,1.015324696714038,0.0,0.0,0.3372600825457982
2023-12-07,Jawa Timur,28300.0,350.0,1.2522361359570633,1.0787257477034724,0.0,1.2522361359570633,0.412864024006912
2023-12-08,Jawa Timur,28050.0,-250.0,-0.8833922261484051,0.9525482526187052,0.0,-0.8833922261484051,0.39958279983487066
2023-12-11,Jawa Timur,28700.0,650.0,2.317290552584672,1.1615583607265922,0.9049773755656076,1.4123131770190644,0.43844160300808355
2023-12-12,Jawa Timur,28850.0,150.0,0.5226480836237002,1.2122082000482408,0.0,0.5226480836237002,0.38605507291885904
2023-12-13,Jawa Timur,29250.0,400.0,1.3864818024263537,1.4072882318440563,0.0,1.3864818024263537,0.4174430231391349
2023-12-14,Jawa Timur,29550.0,300.0,1.025641025641022,1.6137522979851049,0.0,1.025641025641022,0.4107631329228678
2023-12-15,Jawa Timur,29650.0,100.0,0.33840947546530664,1.8379285186223577,0.0,0.33840947546530664,0.3909572875483978
2023-12-18,Jawa Timur,30400.0,750.0,2.5295109612141653,2.1846236517863415,1.857142857142846,0.6723681040713192,0.46715925162655897
2023-12-19,Jawa Timur,30400.0,0.0,0.0,2.00399662223201,0.0,0.0,0.365923697910483
2023-12-20,Jawa Timur,30450.0,50.0,0.164473684210531,1.8794913057823772,0.0,0.164473684210531,0.3851547905103585
2023-12-21,Jawa Timur,30750.0,300.0,0.9852216748768461,1.9131918413188864,0.4126547455295837,0.5725669293472624,0.4169660773277632
2023-12-22,Jawa Timur,31200.0,450.0,1.4634146341463428,2.0176903385610325,0.0,1.4634146341463428,0.4376892551397509
2023-12-25,Jawa Timur,29100.0,-2100.0,-6.730769230769229,0.6554436925043297,0.0,-6.730769230769229,0.635650860269576
2023-12-26,Jawa Timur,29100.0,0.0,0.0,0.6063823723606808,0.0,0.0,0.33967461408752686
2023-12-27,Jawa Timur,32850.0,3750.0,12.886597938144329,2.5800323343166554,5.443037974683551,7.443559963460777,0.6928760998935791
2023-12-28,Jawa Timur,33200.0,350.0,1.0654490106544845,2.429036583859772,0.0,1.0654490106544845,0.4401008655508092
2023-12-29,Jawa Timur,33700.0,500.0,1.5060240963855387,2.369954290701464,0.5446623093681824,0.9613617870173563,0.4475440334238605
2024-01-01,Jawa Timur,33700.0,0.0,0.0,2.1175003807795014,0.0,0.0,0.37645557299978266
2024-01-02,Jawa Timur,34600.0,900.0,2.6706231454005858,2.235919322396749,1.0834236186348933,1.5871995267656924,0.47183861011961875
2024-01-03,Jawa Timur,35100.0,500.0,1.4450867052023142,2.1792841743607387,0.0,1.4450867052023142,0.4423556482558811
2024-01-04,Jawa Timur,35300.0,200.0,0.5698005698005604,2.034107521618772,0.0,0.5698005698005604,0.41091907435457325
2024-01-05,Jawa Timur,35400.0,100.0,0.28328611898016387,1.890360945623594,0.0,0.28328611898016387,0.3949405157064396
2024-01-08,Jawa Timur,36300.0,900.0,2.5423728813559254,2.0068560856601745,0.0,2.5423728813559254,0.4711779993906222
2024-01-09,Jawa Timur,36550.0,250.0,0.688705234159781,1.9067872295633062,0.0,0.688705234159781,0.4099824227366928
2024-01-10,Jawa Timur,36300.0,-250.0,-0.6839945280437743,1.6765459512006988,0.0,-0.6839945280437743,0.40584034259385865
2024-01-11,Jawa Timur,36150.0,-150.0,-0.4132231404958664,1.5091340225600298,0.0,-0.4132231404958664,0.3878187854056825
2024-01-12,Jawa Timur,35700.0,-450.0,-1.2448132780082943,1.276033512266032,0.0,-1.2448132780082943,0.4303581673845551
2024-01-15,Jawa Timur,34400.0,-1300.0,-3.6414565826330514,0.7991335011409101,-0.40376850605652326,-3.237688076576528,0.5165232298825607
2024-01-16,Jawa Timur,34250.0,-150.0,-0.43604651162790775,0.6970208552793662,0.0,-0.43604651162790775,0.3721262309798489
2024-01-17,Jawa Timur,33800.0,-450.0,-1.3138686131386912,0.49653931493207265,0.0,-1.3138686131386912,0.42057021365737973
2024-01-18,Jawa Timur,33850.0,50.0,0.14792899408284654,0.46479032175070434,0.0,0.14792899408284654,0.36062026865271546
2024-01-19,Jawa Timur,33900.0,50.0,0.1477104874446189,0.43200574458328506,0.0,0.1477104874446189,0.36057072392051165
2024-01-22,Jawa Timur,32700.0,-1200.0,-3.539823008849563,-0.07112783687069507,-0.6410256410256387,-2.8987973678239243,0.49716263570921193
2024-01-23,Jawa Timur,32200.0,-500.0,-1.5290519877675823,-0.324798859946767,-0.3870967741935516,-1.1419552135740307,0.4175733901617265
2024-01-24,Jawa Timur,32150.0,-50.0,-0.15527950310558758,-0.4009028147661886,0.0,-0.15527950310558758,0.3557156716470215
2024-01-25,Jawa Timur,32250.0,100.0,0.3110419906687367,-0.4125605718476936,0.0,0.3110419906687367,0.37504350525297553
2024-01-26,Jawa Timur,32050.0,-200.0,-0.6201550387596955,-0.5587733345523154,0.0,-0.6201550387596955,0.38152899011738944
2024-01-29,Jawa Timur,31150.0,-900.0,-2.808112324492984,-0.9998025186743201,-0.789889415481837,-2.018222909011147,0.4531452271464991
2024-01-30,Jawa Timur,31650.0,500.0,1.605136436597121,-0.8026645863604591,0.0,1.605136436597121,0.44033929515635606
2024-01-31,Jawa Timur,31400.0,-250.0,-0.789889415481837,-0.9549989062711491,0.0,-0.789889415481837,0.3869493200614219
2024-02-01,Jawa Timur,30800.0,-600.0,-1.9108280254777066,-1.24973194755902,0.0,-1.9108280254777066,0.43085321894883694
2024-02-02,Jawa Timur,30300.0,-500.0,-1.6233766233766267,-1.4515775934934172,0.0,-1.6233766233766267,0.4193119418684219
2024-02-05,Jawa Timur,29850.0,-450.0,-1.4851485148514865,-1.7190608723588414,-0.6861063464837058,-0.7990421683677806,0.41574757065260215
2024-02-06,Jawa Timur,29100.0,-750.0,-2.5125628140703515,-2.0869055668721455,0.0,-2.5125628140703515,0.4829920531250506
2024-02-07,Jawa Timur,28750.0,-350.0,-1.2027491408934665,-2.026823832680394,0.0,-1.2027491408934665,0.4357084651562559
2024-02-08,Jawa Timur,28750.0,0.0,0.0,-1.8377213529903773,0.0,0.0,0.3560598782392034
2024-02-09,Jawa Timur,28750.0,0.0,0.0,-1.6785109342502011,0.0,0.0,0.34525194848876706
2024-02-12,Jawa Timur,28200.0,-550.0,-1.9130434782608674,-1.7296070704170647,0.0,-1.9130434782608674,0.43874470139532334
2024-02-13,Jawa Timur,27700.0,-500.0,-1.773049645390068,-1.7464586811326128,0.0,-1.773049645390068,0.4377597306353077
2024-02-14,Jawa Timur,27700.0,0.0,0.0,-1.6047167753004314,0.0,0.0,0.34263042822932444
2024-02-15,Jawa Timur,28150.0,450.0,1.6245487364620947,-1.345213058349433,0.0,1.6245487364620947,0.4585496374688734
2024-02-16,Jawa Timur,28200.0,50.0,0.1776198934280604,-1.24081644846703,0.0,0.1776198934280604,0.35946969486695163
2024-02-19,Jawa Timur,28550.0,350.0,1.2411347517730542,-1.0564421086604465,0.0,1.2411347517730542,0.428219754777926
2024-02-20,Jawa Timur,28800.0,250.0,0.8756567425569184,-0.9163143401156645,0.0,0.8756567425569184,0.40437421367535836
2024-02-21,Jawa Timur,28700.0,-100.0,-0.347222222222221,-0.9058999283325887,0.0,-0.347222222222221,0.3624344952118006
2024-02-22,Jawa Timur,29400.0,700.0,2.4390243902439046,-0.5823876946206706,0.0,2.4390243902439046,0.4721367436848223
2024-02-23,Jawa Timur,29550.0,150.0,0.5102040816326481,-0.46807561520859686,0.0,0.5102040816326481,0.3805447867628863
2024-02-26,Jawa Timur,29600.0,50.0,0.16920473773265332,-0.3928338324554315,0.0,0.16920473773265332,0.35800848221616194
2024-02-27,Jawa Timur,29600.0,0.0,0.0,-0.33856076072705027,0.0,0.0,0.3367115567790379
2024-02-28,Jawa Timur,29650.0,50.0,0.16891891891892552,-0.2564814400920784,0.0,0.16891891891892552,0.36134688729981224
2024-02-29,Jawa Timur,29600.0,-50.0,-0.1686340640809414,-0.22330115914410836,0.0,-0.1686340640809414,0.35881390681122244
2024-03-01,Jawa Timur,29700.0,100.0,0.33783783783782884,-0.08836036019122004,0.0,0.33783783783782884,0.37891081023153045
2024-03-04,Jawa Timur,30000.0,300.0,1.0101010101010166,0.1859849422425058,-0.6856023506366271,1.6957033607376437,0.4254256071684192
2024-03-05,Jawa Timur,29950.0,-50.0,-0.16666666666667052,0.21625290674043088,0.0,-0.16666666666667052,0.3590482292613184
2024-03-06,Jawa Timur,30050.0,100.0,0.33388981636059967,0.3696582249664348,0.0,0.33388981636059967,0.37543668914096057
2024-03-07,Jawa Timur,30200.0,150.0,0.4991680532445919,0.5962635046548874,0.0,0.4991680532445919,0.3861399765653149
2024-03-08,Jawa Timur,30350.0,150.0,0.4966887417218624,0.8492754126630622,0.0,0.4966887417218624,0.3827314567079624
2024-03-11,Jawa Timur,30350.0,0.0,0.0,0.9057538071441756,0.0,0.0,0.33635778782917714
2024-03-12,Jawa Timur,30350.0,0.0,0.0,1.0244144641888706,0.0,0.0,0.3372600825457982
2024-03-13,Jawa Timur,30300.0,-50.0,-0.16474464579900872,1.0827420927472504,0.0,-0.16474464579900872,0.3592654859017168
2024-03-14,Jawa Timur,30700.0,400.0,1.320132013201314,1.559841456530378,0.0,1.320132013201314,0.41724282833894016
2024-03-15,Jawa Timur,30750.0,50.0,0.16286644951140072,1.5630067193916688,0.0,0.16286644951140072,0.3728060851281978
2024-03-18,Jawa Timur,31750.0,1000.0,3.2520325203251987,2.3645661708405328,-0.38387715930902067,3.6359096796342194,0.5012265818077477
2024-03-19,Jawa Timur,31750.0,0.0,0.0,2.0933752852322773,0.0,0.0,0.372641817235115
2024-03-20,Jawa Timur,31600.0,-150.0,-0.47244094488189115,1.772177416831655,0.0,-0.47244094488189115,0.39758753961499144
2024-03-21,Jawa Timur,31400.0,-200.0,-0.6329113924050667,1.470304354066855,0.0,-0.6329113924050667,0.39378558450543094
2024-03-22,Jawa Timur,31650.0,250.0,0.79617834394905,1.552855182456229,0.0,0.79617834394905,0.4033302782618997
2024-03-25,Jawa Timur,31000.0,-650.0,-2.0537124802527673,0.9427407634030236,0.0,-2.0537124802527673,0.4595554634502455
2024-03-26,Jawa Timur,30850.0,-150.0,-0.4838709677419395,0.7667358632031814,0.0,-0.4838709677419395,0.3737621375276311
2024-03-27,Jawa Timur,30900.0,50.0,0.16207455429497752,0.7706282267259152,0.0,0.16207455429497752,0.3607524366321255
2024-03-28,Jawa Timur,30850.0,-50.0,-0.16181229773463146,0.6743904236542847,0.0,-0.16181229773463146,0.3592286319512381
2024-03-29,Jawa Timur,30850.0,0.0,0.0,0.629199089386735,0.0,0.0,0.3391820784209662
2024-04-01,Jawa Timur,32800.0,1950.0,6.320907617504057,2.524276809660644,1.3677811550151908,4.953126462488866,0.5677206206132802
2024-04-02,Jawa Timur,33700.0,900.0,2.7439024390243816,2.9227318230303148,0.73260073260073,2.0113017064236516,0.5021444535950411
2024-04-03,Jawa Timur,34900.0,1200.0,3.5608308605341144,3.2409818998116156,0.0,3.5608308605341144,0.5420696992960161
2024-04-04,Jawa Timur,37800.0,2900.0,8.309455587392556,3.7923783118310688,0.0,8.309455587392556,0.6884951091309846
2024-04-05,Jawa Timur,39250.0,1450.0,3.835978835978837,3.4239697475021607,1.744966442953011,2.091012393025826,0.5658129892674836
2024-04-08,Jawa Timur,39250.0,0.0,0.0,2.8131241781918863,0.0,0.0,0.4135599208820335
2024-04-09,Jawa Timur,39250.0,0.0,0.0,2.4220708765606194,0.0,0.0,0.38961354722723296
2024-04-10,Jawa Timur,39250.0,0.0,0.0,2.1416755003663552,0.0,0.0,0.37730677406375684
2024-04-11,Jawa Timur,39250.0,0.0,0.0,1.927225223713906,0.0,0.0,0.3643398024402322
2024-04-12,Jawa Timur,39250.0,0.0,0.0,1.754438475766006,0.0,0.0,0.3569547101905906
2024-04-15,Jawa Timur,39250.0,0.0,0.0,1.6095156213872333,0.0,0.0,0.34952537305825787
2024-04-16,Jawa Timur,54200.0,14950.0,38.08917197452229,3.8243027217718337,20.467836257309948,17.62133571721234,0.7993550449395423
2024-04-17,Jawa Timur,55250.0,1050.0,1.9372693726937174,3.1435186280127074,0.7177033492822948,1.2195660234114225,0.5159610985302135
2024-04-18,Jawa Timur,52400.0,-2850.0,-5.158371040723986,2.342963332602205,0.8305647840531671,-5.988935824777153,0.6638849176269623
2024-04-19,Jawa Timur,52950.0,550.0,1.049618320610679,2.1388502235348756,0.0,1.049618320610679,0.4387702910282243
2024-04-22,Jawa Timur,57850.0,4900.0,9.254013220018887,2.395227726668281,2.0992366412213803,7.154776578797507,0.6877994012427409
2024-04-23,Jawa Timur,57550.0,-300.0,-0.5185825410544465,2.0954297235472703,0.0,-0.5185825410544465,0.43080313536875875
2024-04-24,Jawa Timur,57900.0,350.0,0.6081668114682914,1.920897713419432,0.0,0.6081668114682914,0.41048515857122003
2024-04-25,Jawa Timur,58200.0,300.0,0.5181347150259086,1.7744399377535207,0.0,0.5181347150259086,0.40431863823119946
2024-04-26,Jawa Timur,57950.0,-250.0,-0.42955326460480947,1.6069948560880623,0.0,-0.42955326460480947,0.4003854588218826
2024-04-29,Jawa Timur,56350.0,-1600.0,-2.761000862812768,1.350468220518264,0.0,-2.761000862812768,0.5307460906788308
2024-04-30,Jawa Timur,56150.0,-200.0,-0.3549245785270605,1.2408480590815494,0.0,-0.3549245785270605,0.38164076837498145
2024-05-01,Jawa Timur,56150.0,0.0,0.0,1.1589056720787023,0.0,0.0,0.33740547542557536
2024-05-02,Jawa Timur,53900.0,-2250.0,-4.007123775601073,0.891525698421081,-1.1165387299371998,-2.8905850456638733,0.5706015448918484
2024-05-03,Jawa Timur,53250.0,-650.0,-1.2059369202226389,0.7758114365988653,0.0,-1.2059369202226389,0.43181974135158446
2024-05-06,Jawa Timur,47750.0,-5500.0,-10.328638497652587,0.21612243734704042,-1.9607843137254943,-8.367854183927093,0.7032825303851539
2024-05-07,Jawa Timur,47100.0,-650.0,-1.3612565445026203,0.10510403215150484,0.0,-1.3612565445026203,0.43044845731890846
2024-05-08,Jawa Timur,48250.0,1150.0,2.441613588110414,0.16921887344248535,0.0,2.441613588110414,0.49055019871364663
2024-05-09,Jawa Timur,48250.0,0.0,0.0,0.11439154913116675,0.0,0.0,0.3385430022520124
2024-05-10,Jawa Timur,48250.0,0.0,0.0,0.05398866999793237,0.0,0.0,0.33866391830162046
2024-05-13,Jawa Timur,48150.0,-100.0,-0.2072538860103612,-0.018308512194948733,-1.6585365853658551,1.451282699355494,0.4031080424101203
2024-05-14,Jawa Timur,48400.0,250.0,0.5192107995846351,-0.05097144928743349,0.0,0.5192107995846351,0.39438716237000504
2024-05-15,Jawa Timur,48800.0,400.0,0.8264462809917328,-0.06314057245600514,0.0,0.8264462809917328,0.40479612953531974
2024-05-16,Jawa Timur,48900.0,100.0,0.2049180327868827,-0.1058178422095971,0.0,0.2049180327868827,0.3726201616965483
2024-05-17,Jawa Timur,48900.0,0.0,0.0,-0.15964134657339063,0.0,0.0,0.3370261735002444
2024-05-20,Jawa Timur,49300.0,400.0,0.8179959100204526,-0.15733040405734497,-0.21857923497268228,1.0365751449931349,0.4057766080123083
