Provinsi_Asal,Provinsi_Tujuan,lag_hari,p_value_raw,kontrol,n_observasi,jenis_pasangan,p_value_terkoreksi,signifikan
Sulawesi Barat,Kalimantan Timur,3,0.00012099814166158769,tanpa_kontrol,574,acak,0.0009131935219742467,True
Sulawesi Barat,Kalimantan Timur,7,0.001664363786820092,tanpa_kontrol,574,acak,0.008219080428741195,True
Sulawesi Barat,Kalimantan Timur,14,0.0007243288590668219,tanpa_kontrol,574,acak,0.0040240492170379,True
Sulawesi Selatan,Jawa Tengah,1,0.05750564102021277,tanpa_kontrol,574,acak,0.15863625109024213,False
Sulawesi Selatan,Jawa Tengah,3,0.00026092178145212285,tanpa_kontrol,574,acak,0.0017994605617387784,True
Sulawesi Selatan,Jawa Tengah,7,0.0006524963582958103,tanpa_kontrol,574,acak,0.003728550618833202,True
Sulawesi Selatan,Jawa Tengah,14,0.03329416653631401,tanpa_kontrol,574,acak,0.10740053721391615,False
Sulawesi Barat,Kalimantan Tengah,1,0.4511481009862143,tanpa_kontrol,574,acak,0.618111373512675,False
Sulawesi Barat,Kalimantan Tengah,3,0.035976433226065016,tanpa_kontrol,574,acak,0.11331160071201579,False
Sulawesi Barat,Kalimantan Tengah,7,0.1130827868901961,tanpa_kontrol,574,acak,0.25847494146330535,False
Sulawesi Barat,Kalimantan Tengah,14,0.21950805668476633,tanpa_kontrol,574,acak,0.40038151163410285,False
DI Yogyakarta,Sulawesi Utara,1,0.38579333410953565,tanpa_kontrol,574,acak,0.567343138396376,False
DI Yogyakarta,Sulawesi Utara,3,0.1822644352758483,tanpa_kontrol,574,acak,0.36197465798305833,False
DI Yogyakarta,Sulawesi Utara,7,0.2382776741625976,tanpa_kontrol,574,acak,0.4236047540668402,False
DI Yogyakarta,Sulawesi Utara,14,0.7811979630374464,tanpa_kontrol,574,acak,0.9110180326967304,False
Papua,Kalimantan Utara,1,1.1504358854908175e-05,tanpa_kontrol,574,acak,0.00010458508049916522,True
Papua,Kalimantan Utara,3,0.00010916010021551982,tanpa_kontrol,574,acak,0.0008396930785809217,True
Papua,Kalimantan Utara,7,0.002890540515707604,tanpa_kontrol,574,acak,0.013138820525943654,True
Papua,Kalimantan Utara,14,0.0045792987285101965,tanpa_kontrol,574,acak,0.01928125780425346,True
Sulawesi Tenggara,Kalimantan Tengah,1,0.30149688289070015,tanpa_kontrol,574,acak,0.47856648077888914,False
Sulawesi Tenggara,Kalimantan Tengah,3,0.5594493070223312,tanpa_kontrol,574,acak,0.7271957572325177,False
Sulawesi Tenggara,Kalimantan Tengah,7,0.054654385573669265,tanpa_kontrol,574,acak,0.15181773770463686,False
Sulawesi Tenggara,Kalimantan Tengah,14,0.22956717820498151,tanpa_kontrol,574,acak,0.41177969184750046,False
Sumatera Selatan,Jambi,1,0.4277103454486959,tanpa_kontrol,574,acak,0.60668134106198,False
Sumatera Selatan,Jambi,3,0.4295552742358687,tanpa_kontrol,574,acak,0.6071452639376236,False
Sumatera Selatan,Jambi,7,0.3890291358896238,tanpa_kontrol,574,acak,0.5700060599115367,False
Sumatera Selatan,Jambi,14,0.28052338568140467,tanpa_kontrol,574,acak,0.4655989803840741,False
Nusa Tenggara Timur,Sulawesi Tengah,1,0.043889348141744326,tanpa_kontrol,574,acak,0.1272155018601285,False
Nusa Tenggara Timur,Sulawesi Tengah,3,0.11737514744543671,tanpa_kontrol,574,acak,0.26376437628188026,False
Nusa Tenggara Timur,Sulawesi Tengah,7,0.295192268326051,tanpa_kontrol,574,acak,0.4761165618162113,False
Nusa Tenggara Timur,Sulawesi Tengah,14,0.165780380558935,tanpa_kontrol,574,acak,0.336609909764335,False
Bali,Gorontalo,1,0.0022925016796465224,tanpa_kontrol,574,acak,0.010788243198336576,True
Bali,Gorontalo,3,0.01779732176993389,tanpa_kontrol,574,acak,0.06299936909711111,False
Bali,Gorontalo,7,0.00438785623972504,tanpa_kontrol,574,acak,0.018671728679681022,True
Bali,Gorontalo,14,0.03639729590711824,tanpa_kontrol,574,acak,0.1137415497097445,False
Maluku Utara,Sulawesi Utara,1,0.26645272915738727,tanpa_kontrol,574,acak,0.45033095403872203,False
Maluku Utara,Sulawesi Utara,3,0.7997939314413803,tanpa_kontrol,574,acak,0.9246172617819426,False
Maluku Utara,Sulawesi Utara,7,0.09859440201526208,tanpa_kontrol,574,acak,0.2347485762268145,False
Maluku Utara,Sulawesi Utara,14,0.001491230113292656,tanpa_kontrol,574,acak,0.007746649939182628,True
Kalimantan Barat,Sulawesi Tengah,1,0.14328782473437995,tanpa_kontrol,574,acak,0.3037167803814561,False
Kalimantan Barat,Sulawesi Tengah,3,0.42441702779492785,tanpa_kontrol,574,acak,0.6041523527329934,False
Kalimantan Barat,Sulawesi Tengah,7,0.03991873670820267,tanpa_kontrol,574,acak,0.11827773839467458,False
Kalimantan Barat,Sulawesi Tengah,14,0.14445118124127238,tanpa_kontrol,574,acak,0.3037167803814561,False
Aceh,Sulawesi Selatan,1,0.9942762046910072,tanpa_kontrol,574,acak,0.9994194706654838,False
Aceh,Sulawesi Selatan,3,0.6130779569675673,tanpa_kontrol,574,acak,0.7648946364195137,False
Aceh,Sulawesi Selatan,7,0.7794310280572032,tanpa_kontrol,574,acak,0.9110180326967304,False
Aceh,Sulawesi Selatan,14,0.04076764392362483,tanpa_kontrol,574,acak,0.11990483506948478,False
Kalimantan Tengah,Banten,1,0.6717428602285166,tanpa_kontrol,574,acak,0.8191986100347763,False
Kalimantan Tengah,Banten,3,0.8699987766841807,tanpa_kontrol,574,acak,0.963987564192998,False
Kalimantan Tengah,Banten,7,0.3099185088126114,tanpa_kontrol,574,acak,0.48375586146627536,False
Kalimantan Tengah,Banten,14,0.4898641932900707,tanpa_kontrol,574,acak,0.657535829919558,False
Gorontalo,Jawa Barat,1,0.14578405458309893,tanpa_kontrol,574,acak,0.3037167803814561,False
Gorontalo,Jawa Barat,3,0.4465855129650921,tanpa_kontrol,574,acak,0.618111373512675,False
Gorontalo,Jawa Barat,7,0.2373285330128853,tanpa_kontrol,574,acak,0.4236047540668402,False
Gorontalo,Jawa Barat,14,0.12902408296578527,tanpa_kontrol,574,acak,0.28513609495201164,False
Sumatera Utara,Papua Barat,1,0.761788144833252,tanpa_kontrol,574,acak,0.8988650676498547,False
Sumatera Utara,Papua Barat,3,0.021662454092329954,tanpa_kontrol,574,acak,0.07469811755975847,False
Sumatera Utara,Papua Barat,7,0.0002545113093033237,tanpa_kontrol,574,acak,0.001786044275812798,True
Sumatera Utara,Papua Barat,14,0.0006914443063542732,tanpa_kontrol,574,acak,0.003895460880869145,True
Kalimantan Utara,Sumatera Selatan,1,0.6033605272684164,tanpa_kontrol,574,acak,0.7565649244745033,False
Kalimantan Utara,Sumatera Selatan,3,0.478609011511263,tanpa_kontrol,574,acak,0.6445912612946303,False
Kalimantan Utara,Sumatera Selatan,7,0.006210446475523937,tanpa_kontrol,574,acak,0.025348761124587497,True
Kalimantan Utara,Sumatera Selatan,14,0.04660466875023577,tanpa_kontrol,574,acak,0.1341141546769375,False
Sumatera Selatan,Papua Barat,1,0.67589307477791,tanpa_kontrol,574,acak,0.8198882399204029,False
Sumatera Selatan,Papua Barat,3,0.02948927484792705,tanpa_kontrol,574,acak,0.09748520610884975,False
Sumatera Selatan,Papua Barat,7,2.329610779793673e-05,tanpa_kontrol,574,acak,0.00019017230855458556,True
Sumatera Selatan,Papua Barat,14,0.0005154305982908221,tanpa_kontrol,574,acak,0.0030771976017362514,True
Kalimantan Selatan,Bali,1,0.005528426124415223,tanpa_kontrol,574,acak,0.023035108851730098,True
Kalimantan Selatan,Bali,3,0.05206233923930599,tanpa_kontrol,574,acak,0.14562892094910768,False
Kalimantan Selatan,Bali,7,0.24178598658405698,tanpa_kontrol,574,acak,0.42605460191023253,False
Kalimantan Selatan,Bali,14,0.2569942642526273,tanpa_kontrol,574,acak,0.44229761335143336,False
Banten,Kepulauan Riau,1,0.20405882111547924,tanpa_kontrol,574,acak,0.38684136704356253,False
Banten,Kepulauan Riau,3,0.5397969678836638,tanpa_kontrol,574,acak,0.7102591682679787,False
Banten,Kepulauan Riau,7,0.009826106709198708,tanpa_kontrol,574,acak,0.03743278746361412,True
Banten,Kepulauan Riau,14,0.09026158890706099,tanpa_kontrol,574,acak,0.2215008316737693,False
Sulawesi Tengah,Papua,1,0.2993883233359972,tanpa_kontrol,574,acak,0.478309117639818,False
Sulawesi Tengah,Papua,3,0.051859696927618076,tanpa_kontrol,574,acak,0.14562892094910768,False
Sulawesi Tengah,Papua,7,0.002462761993479876,tanpa_kontrol,574,acak,0.011454706946418028,True
Sulawesi Tengah,Papua,14,0.001659014305336663,tanpa_kontrol,574,acak,0.008219080428741195,True
Sumatera Selatan,Sumatera Utara,1,0.023153596787557445,tanpa_kontrol,574,acak,0.07848676877138118,False
Sumatera Selatan,Sumatera Utara,3,0.24698801732391007,tanpa_kontrol,574,acak,0.43331231109457913,False
Sumatera Selatan,Sumatera Utara,7,0.009379278535722197,tanpa_kontrol,574,acak,0.03607414821431614,True
Sumatera Selatan,Sumatera Utara,14,0.18279720228144447,tanpa_kontrol,574,acak,0.36197465798305833,False
Aceh,Maluku,1,0.9238353765634998,tanpa_kontrol,574,acak,0.9855561162153827,False
Aceh,Maluku,3,0.967022790574926,tanpa_kontrol,574,acak,0.9994194706654838,False
Aceh,Maluku,7,0.9114296339388356,tanpa_kontrol,574,acak,0.9853293339879303,False
Aceh,Maluku,14,0.269745077313507,tanpa_kontrol,574,acak,0.45335307111513784,False
Bali,Sulawesi Barat,1,0.03810855136501116,tanpa_kontrol,574,acak,0.11668031906428226,False
Bali,Sulawesi Barat,3,0.30582840130074335,tanpa_kontrol,574,acak,0.48345537047078363,False
Bali,Sulawesi Barat,7,0.004012004875330808,tanpa_kontrol,574,acak,0.017443499457960036,True
Bali,Sulawesi Barat,14,0.03866702797045565,tanpa_kontrol,574,acak,0.1171728120316838,False
Sumatera Selatan,Gorontalo,1,0.15763797796622583,tanpa_kontrol,574,acak,0.32335995480251456,False
Sumatera Selatan,Gorontalo,3,0.17386767906256112,tanpa_kontrol,574,acak,0.34773535812512224,False
Sumatera Selatan,Gorontalo,7,0.00018404035529617985,tanpa_kontrol,574,acak,0.0013145739664012846,True
Sumatera Selatan,Gorontalo,14,0.00044270496580437195,tanpa_kontrol,574,acak,0.0027669060362773244,True
Sumatera Selatan,DI Yogyakarta,1,6.607477439986656e-08,tanpa_kontrol,574,acak,1.057196390397865e-06,True
Sumatera Selatan,DI Yogyakarta,3,2.212725788733575e-06,tanpa_kontrol,574,acak,2.4585842097039722e-05,True
Sumatera Selatan,DI Yogyakarta,7,1.92808051265645e-06,tanpa_kontrol,574,acak,2.203520585893086e-05,True
Sumatera Selatan,DI Yogyakarta,14,8.146789799598751e-07,tanpa_kontrol,574,acak,9.874896726786365e-06,True
Papua Barat,DKI Jakarta,1,0.9519352574894332,tanpa_kontrol,574,acak,0.9965071262457179,False
Papua Barat,DKI Jakarta,3,0.34922877176118017,tanpa_kontrol,574,acak,0.5251560477611732,False
Papua Barat,DKI Jakarta,7,0.3854527504288851,tanpa_kontrol,574,acak,0.567343138396376,False
Papua Barat,DKI Jakarta,14,0.844725665646864,tanpa_kontrol,574,acak,0.954492277567078,False
Gorontalo,Nusa Tenggara Timur,1,0.8662002872438291,tanpa_kontrol,574,acak,0.9636599910887723,False
Gorontalo,Nusa Tenggara Timur,3,0.32997332126983875,tanpa_kontrol,574,acak,0.49995957768157384,False
Gorontalo,Nusa Tenggara Timur,7,0.2166513800773892,tanpa_kontrol,574,acak,0.3993573826311322,False
Gorontalo,Nusa Tenggara Timur,14,0.08364395361295267,tanpa_kontrol,574,acak,0.21042504053572997,False
Kalimantan Barat,Kepulauan Bangka Belitung,1,0.0653212964322383,tanpa_kontrol,574,acak,0.173566375018847,False
Kalimantan Barat,Kepulauan Bangka Belitung,3,0.16996066618254796,tanpa_kontrol,574,acak,0.3433548811768646,False
Kalimantan Barat,Kepulauan Bangka Belitung,7,0.4346411500463574,tanpa_kontrol,574,acak,0.6078897203445558,False
Kalimantan Barat,Kepulauan Bangka Belitung,14,0.7782838617133438,tanpa_kontrol,574,acak,0.9110180326967304,False
Sumatera Utara,Jawa Tengah,1,0.18816057951087098,tanpa_kontrol,574,acak,0.365362916132711,False
Sumatera Utara,Jawa Tengah,3,0.3069941602489476,tanpa_kontrol,574,acak,0.48345537047078363,False
Sumatera Utara,Jawa Tengah,7,0.2251944128410964,tanpa_kontrol,574,acak,0.4057556988127863,False
Sumatera Utara,Jawa Tengah,14,0.4241475478417692,tanpa_kontrol,574,acak,0.6041523527329934,False
Gorontalo,Kepulauan Bangka Belitung,1,1.5026150774652424e-27,tanpa_kontrol,574,acak,1.5026150774652423e-25,True
Gorontalo,Kepulauan Bangka Belitung,3,1.800971598533237e-32,tanpa_kontrol,574,acak,3.601943197066474e-30,True
Gorontalo,Kepulauan Bangka Belitung,7,3.661359644503482e-35,tanpa_kontrol,574,acak,1.4645438578013926e-32,True
Gorontalo,Kepulauan Bangka Belitung,14,1.195426987901256e-30,tanpa_kontrol,574,acak,1.593902650535008e-28,True
Sulawesi Tenggara,Banten,1,0.20895876554255657,tanpa_kontrol,574,acak,0.39242309074988646,False
Sulawesi Tenggara,Banten,3,0.6433011814525449,tanpa_kontrol,574,acak,0.7941989894475863,False
Sulawesi Tenggara,Banten,7,0.450036539475674,tanpa_kontrol,574,acak,0.618111373512675,False
Sulawesi Tenggara,Banten,14,0.4320127128127182,tanpa_kontrol,574,acak,0.6074703066078873,False
Maluku Utara,Maluku,1,0.22020983139875658,tanpa_kontrol,574,acak,0.40038151163410285,False
Maluku Utara,Maluku,3,0.012796672057809834,tanpa_kontrol,574,acak,0.04739508169559197,True
Maluku Utara,Maluku,7,0.003943098735225409,tanpa_kontrol,574,acak,0.01733230213285894,True
Maluku Utara,Maluku,14,8.672577222471246e-06,tanpa_kontrol,574,acak,8.06751369532209e-05,True
Sulawesi Barat,Banten,1,0.10044122509603404,tanpa_kontrol,574,acak,0.23537820623645148,False
Sulawesi Barat,Banten,3,0.28899463725377134,tanpa_kontrol,574,acak,0.4735966093211728,False
Sulawesi Barat,Banten,7,0.544330499548449,tanpa_kontrol,574,acak,0.7138760649815725,False
Sulawesi Barat,Banten,14,0.3969851635270712,tanpa_kontrol,574,acak,0.5753408167059003,False
Maluku,Maluku Utara,1,1.7560143327565394e-08,tanpa_kontrol,574,acak,3.3447892052505514e-07,True
Maluku,Maluku Utara,3,4.266813528977882e-08,tanpa_kontrol,574,acak,7.757842779959786e-07,True
Maluku,Maluku Utara,7,4.863628065419114e-08,tanpa_kontrol,574,acak,8.458483592033242e-07,True
Maluku,Maluku Utara,14,2.9540407822091364e-07,tanpa_kontrol,574,acak,3.938721042945516e-06,True
Sumatera Utara,Lampung,1,0.9600755936475296,tanpa_kontrol,574,acak,0.9965071262457179,False
Sumatera Utara,Lampung,3,0.9217102613151789,tanpa_kontrol,574,acak,0.9855561162153827,False
Sumatera Utara,Lampung,7,0.18799407922216346,tanpa_kontrol,574,acak,0.365362916132711,False
Sumatera Utara,Lampung,14,0.100624183166083,tanpa_kontrol,574,acak,0.23537820623645148,False
Aceh,Kalimantan Barat,1,0.00807928769099618,tanpa_kontrol,574,acak,0.03199717897424229,True
Aceh,Kalimantan Barat,3,0.034476784872817225,tanpa_kontrol,574,acak,0.11032571159301512,False
Aceh,Kalimantan Barat,7,0.13144286976844569,tanpa_kontrol,574,acak,0.288885428062518,False
Aceh,Kalimantan Barat,14,0.44538779441397885,tanpa_kontrol,574,acak,0.618111373512675,False
Sulawesi Tengah,Riau,1,0.8672939919798951,tanpa_kontrol,574,acak,0.9636599910887723,False
Sulawesi Tengah,Riau,3,0.17151029896316852,tanpa_kontrol,574,acak,0.34474431952395684,False
Sulawesi Tengah,Riau,7,0.6301076522806581,tanpa_kontrol,574,acak,0.7803190740317748,False
Sulawesi Tengah,Riau,14,0.9917516063444337,tanpa_kontrol,574,acak,0.9994194706654838,False
Papua,Sumatera Barat,1,0.18816190180834616,tanpa_kontrol,574,acak,0.365362916132711,False
Papua,Sumatera Barat,3,0.5602189652297627,tanpa_kontrol,574,acak,0.7271957572325177,False
Papua,Sumatera Barat,7,0.7332262739285795,tanpa_kontrol,574,acak,0.872888421343547,False
Papua,Sumatera Barat,14,0.9616293768271178,tanpa_kontrol,574,acak,0.9965071262457179,False
Sulawesi Utara,Jambi,1,0.39462565509034175,tanpa_kontrol,574,acak,0.5740009528586789,False
Sulawesi Utara,Jambi,3,0.574527743151122,tanpa_kontrol,574,acak,0.7348737218705864,False
Sulawesi Utara,Jambi,7,0.5565859903785768,tanpa_kontrol,574,acak,0.7271957572325177,False
Sulawesi Utara,Jambi,14,0.42283984704695815,tanpa_kontrol,574,acak,0.6041523527329934,False
Kepulauan Bangka Belitung,Sulawesi Barat,1,0.006058946753317322,tanpa_kontrol,574,acak,0.02498534743636009,True
Kepulauan Bangka Belitung,Sulawesi Barat,3,9.829727702726317e-05,tanpa_kontrol,574,acak,0.0007709590355079464,True
Kepulauan Bangka Belitung,Sulawesi Barat,7,0.0027713079431057586,tanpa_kontrol,574,acak,0.012741645715428775,True
Kepulauan Bangka Belitung,Sulawesi Barat,14,0.009274622080390003,tanpa_kontrol,574,acak,0.036017949826757295,True
Bali,Aceh,1,0.9485201518315857,tanpa_kontrol,574,acak,0.9958216817129508,False
Bali,Aceh,3,0.9754996252108781,tanpa_kontrol,574,acak,0.9994194706654838,False
Bali,Aceh,7,0.9986891914220333,tanpa_kontrol,574,acak,0.9994194706654838,False
Bali,Aceh,14,0.9994194706654838,tanpa_kontrol,574,acak,0.9994194706654838,False
Kalimantan Selatan,DKI Jakarta,1,0.5986689240433622,tanpa_kontrol,574,acak,0.7530426717526569,False
Kalimantan Selatan,DKI Jakarta,3,0.26046435415572977,tanpa_kontrol,574,acak,0.4433435815416677,False
Kalimantan Selatan,DKI Jakarta,7,0.004272301916072504,tanpa_kontrol,574,acak,0.0183754921121398,True
Kalimantan Selatan,DKI Jakarta,14,0.0004887338677911874,tanpa_kontrol,574,acak,0.0030075930325611532,True
Sumatera Selatan,Jawa Tengah,1,0.08996017871713953,tanpa_kontrol,574,acak,0.2215008316737693,False
Sumatera Selatan,Jawa Tengah,3,0.06716864743691019,tanpa_kontrol,574,acak,0.1767595985181847,False
Sumatera Selatan,Jawa Tengah,7,0.2591359831953763,tanpa_kontrol,574,acak,0.4429674926416689,False
Sumatera Selatan,Jawa Tengah,14,0.31280880480049184,tanpa_kontrol,574,acak,0.48497489116355325,False
Maluku,Kepulauan Bangka Belitung,1,2.8280241981672964e-17,tanpa_kontrol,574,acak,1.1312096792669184e-15,True
Maluku,Kepulauan Bangka Belitung,3,6.278127025606921e-22,tanpa_kontrol,574,acak,3.587501157489669e-20,True
Maluku,Kepulauan Bangka Belitung,7,2.4896236141938614e-24,tanpa_kontrol,574,acak,1.9916988913550892e-22,True
Maluku,Kepulauan Bangka Belitung,14,2.9883891100728634e-22,tanpa_kontrol,574,acak,1.9922594067152424e-20,True
Banten,Maluku Utara,1,0.8531017599073194,tanpa_kontrol,574,acak,0.9612414196138811,False
Banten,Maluku Utara,3,0.887365836961251,tanpa_kontrol,574,acak,0.9671562255708458,False
Banten,Maluku Utara,7,0.30013897131898576,tanpa_kontrol,574,acak,0.478309117639818,False
Banten,Maluku Utara,14,0.6285040110876738,tanpa_kontrol,574,acak,0.7803190740317748,False
Papua Barat,Sumatera Utara,1,0.13844830420239806,tanpa_kontrol,574,acak,0.30097457435303926,False
Papua Barat,Sumatera Utara,3,0.3148300176551078,tanpa_kontrol,574,acak,0.4854853512230257,False
Papua Barat,Sumatera Utara,7,0.8835545901740026,tanpa_kontrol,574,acak,0.9658863797168533,False
Papua Barat,Sumatera Utara,14,0.9308460075949928,tanpa_kontrol,574,acak,0.9876350213209473,False
Papua Barat,Kalimantan Barat,1,0.03694611677065663,tanpa_kontrol,574,acak,0.11456160238963296,False
Papua Barat,Kalimantan Barat,3,0.11008568634767779,tanpa_kontrol,574,acak,0.25453337883856136,False
Papua Barat,Kalimantan Barat,7,0.8168456640198356,tanpa_kontrol,574,acak,0.9363959735116927,False
Papua Barat,Kalimantan Barat,14,0.9924772241023117,tanpa_kontrol,574,acak,0.9994194706654838,False
Jawa Barat,Maluku Utara,1,3.6167335852929695e-09,tanpa_kontrol,574,acak,8.506075405797022e-08,True
Jawa Barat,Maluku Utara,3,5.223667105624973e-09,tanpa_kontrol,574,acak,1.099719390657889e-07,True
Jawa Barat,Maluku Utara,7,7.020501155036226e-07,tanpa_kontrol,574,acak,8.775626443795283e-06,True
Jawa Barat,Maluku Utara,14,3.82773393260866e-09,tanpa_kontrol,574,acak,8.506075405797022e-08,True
Lampung,Bali,1,0.0005101416777927834,tanpa_kontrol,574,acak,0.0030771976017362514,True
Lampung,Bali,3,0.0007859127023195215,tanpa_kontrol,574,acak,0.004306370971613817,True
Lampung,Bali,7,0.0011899136045874338,tanpa_kontrol,574,acak,0.0064319654302023455,True
Lampung,Bali,14,0.007797202886781743,tanpa_kontrol,574,acak,0.031188811547126973,True
Kepulauan Bangka Belitung,Sumatera Utara,1,0.043654340834414676,tanpa_kontrol,574,acak,0.1272155018601285,False
Kepulauan Bangka Belitung,Sumatera Utara,3,0.022722321076496188,tanpa_kontrol,574,acak,0.07768314897947415,False
Kepulauan Bangka Belitung,Sumatera Utara,7,0.03953269929319458,tanpa_kontrol,574,acak,0.11827773839467458,False
Kepulauan Bangka Belitung,Sumatera Utara,14,0.3632138640659744,tanpa_kontrol,574,acak,0.5421102448745886,False
DI Yogyakarta,Sumatera Utara,1,0.0005787371107347742,tanpa_kontrol,574,acak,0.0033549977433899956,True
DI Yogyakarta,Sumatera Utara,3,0.011292373610919455,tanpa_kontrol,574,acak,0.04261273060724322,True
DI Yogyakarta,Sumatera Utara,7,0.015308584284541469,tanpa_kontrol,574,acak,0.05617829095244575,False
DI Yogyakarta,Sumatera Utara,14,0.1441465041211366,tanpa_kontrol,574,acak,0.3037167803814561,False
Kalimantan Timur,Nusa Tenggara Barat,1,0.02613696420456064,tanpa_kontrol,574,acak,0.08785534186406939,False
Kalimantan Timur,Nusa Tenggara Barat,3,0.2981764276030137,tanpa_kontrol,574,acak,0.478309117639818,False
Kalimantan Timur,Nusa Tenggara Barat,7,0.5785675581664899,tanpa_kontrol,574,acak,0.735697848157498,False
Kalimantan Timur,Nusa Tenggara Barat,14,0.7801348641277425,tanpa_kontrol,574,acak,0.9110180326967304,False
Maluku Utara,Jawa Barat,1,0.24086787265520335,tanpa_kontrol,574,acak,0.42605460191023253,False
Maluku Utara,Jawa Barat,3,0.7239239054069582,tanpa_kontrol,574,acak,0.8643867527247261,False
Maluku Utara,Jawa Barat,7,0.10968445312818277,tanpa_kontrol,574,acak,0.25453337883856136,False
Maluku Utara,Jawa Barat,14,1.8938630628026803e-05,tanpa_kontrol,574,acak,0.00015782192190022336,True
Jambi,Banten,1,0.7922717332341007,tanpa_kontrol,574,acak,0.9185759225902617,False
Jambi,Banten,3,0.865210241010058,tanpa_kontrol,574,acak,0.9636599910887723,False
Jambi,Banten,7,0.3944649629709738,tanpa_kontrol,574,acak,0.5740009528586789,False
Jambi,Banten,14,0.6764077979343324,tanpa_kontrol,574,acak,0.8198882399204029,False
Kepulauan Riau,Sumatera Utara,1,0.11182673494307765,tanpa_kontrol,574,acak,0.2570729538921325,False
Kepulauan Riau,Sumatera Utara,3,0.14328789180026577,tanpa_kontrol,574,acak,0.3037167803814561,False
Kepulauan Riau,Sumatera Utara,7,0.0019239801839000367,tanpa_kontrol,574,acak,0.009385269189756277,True
Kepulauan Riau,Sumatera Utara,14,0.015710150284533157,tanpa_kontrol,574,acak,0.05696382272721381,False
Nusa Tenggara Timur,Sulawesi Utara,1,0.9573583221517736,tanpa_kontrol,574,acak,0.9965071262457179,False
Nusa Tenggara Timur,Sulawesi Utara,3,0.6933064174836634,tanpa_kontrol,574,acak,0.8328005014818779,False
Nusa Tenggara Timur,Sulawesi Utara,7,0.8322431725682687,tanpa_kontrol,574,acak,0.9511350543637357,False
Nusa Tenggara Timur,Sulawesi Utara,14,0.051955860883967704,tanpa_kontrol,574,acak,0.14562892094910768,False
Jawa Barat,Sulawesi Selatan,1,8.259128584126354e-10,tanpa_kontrol,574,acak,2.0647821460315883e-08,True
Jawa Barat,Sulawesi Selatan,3,6.911095828971926e-13,tanpa_kontrol,574,acak,1.842958887725847e-11,True
Jawa Barat,Sulawesi Selatan,7,1.4619822364764127e-15,tanpa_kontrol,574,acak,5.3162990417324094e-14,True
Jawa Barat,Sulawesi Selatan,14,2.648168222062648e-14,tanpa_kontrol,574,acak,7.566194920178993e-13,True
Sulawesi Selatan,Nusa Tenggara Barat,1,0.16156476594856034,tanpa_kontrol,574,acak,0.3297240121399191,False
Sulawesi Selatan,Nusa Tenggara Barat,3,0.597874675029212,tanpa_kontrol,574,acak,0.7530426717526569,False
Sulawesi Selatan,Nusa Tenggara Barat,7,0.6534384614298823,tanpa_kontrol,574,acak,0.8017649833495488,False
Sulawesi Selatan,Nusa Tenggara Barat,14,0.5793620554240296,tanpa_kontrol,574,acak,0.735697848157498,False
Sulawesi Utara,Sumatera Utara,1,0.9817301629579774,tanpa_kontrol,574,acak,0.9994194706654838,False
Sulawesi Utara,Sumatera Utara,3,0.40422533242775616,tanpa_kontrol,574,acak,0.5816191833492895,False
Sulawesi Utara,Sumatera Utara,7,0.37384906123898853,tanpa_kontrol,574,acak,0.5559093847419904,False
Sulawesi Utara,Sumatera Utara,14,0.8981062756062881,tanpa_kontrol,574,acak,0.9735569383265996,False
Sulawesi Tengah,Sumatera Utara,1,0.14340833747675655,tanpa_kontrol,574,acak,0.3037167803814561,False
Sulawesi Tengah,Sumatera Utara,3,0.038212804493552445,tanpa_kontrol,574,acak,0.11668031906428226,False
Sulawesi Tengah,Sumatera Utara,7,0.13241541438370466,tanpa_kontrol,574,acak,0.28943259974580254,False
Sulawesi Tengah,Sumatera Utara,14,0.34259791655931476,tanpa_kontrol,574,acak,0.5171289306555694,False
Sulawesi Tenggara,Kalimantan Utara,1,0.0006027178887377095,dengan_kontrol,574,acak,0.005606678034769391,True
Sulawesi Tenggara,Kalimantan Utara,3,0.00016030022442629877,dengan_kontrol,574,acak,0.002003752805328735,True
Sulawesi Tenggara,Kalimantan Utara,7,0.00012756165592349246,dengan_kontrol,574,acak,0.0017008220789798995,True
Sulawesi Tenggara,Kalimantan Utara,14,0.000816671134916821,dengan_kontrol,574,acak,0.007101488129711487,True
Jawa Barat,Nusa Tenggara Barat,1,0.0590239619850675,dengan_kontrol,574,acak,0.20710162100023685,False
Jawa Barat,Nusa Tenggara Barat,3,5.0378780661503456e-05,dengan_kontrol,574,acak,0.000839646344358391,True
Jawa Barat,Nusa Tenggara Barat,7,2.7975306641327146e-06,dengan_kontrol,574,acak,6.993826660331787e-05,True
Jawa Barat,Nusa Tenggara Barat,14,2.5067690324926473e-05,dengan_kontrol,574,acak,0.0004774798157128852,True
Maluku,Papua,1,0.017552307358826038,dengan_kontrol,574,acak,0.07888677464640916,False
Maluku,Papua,3,0.2223561455766803,dengan_kontrol,574,acak,0.4730981820780432,False
Maluku,Papua,7,0.14859823504980446,dengan_kontrol,574,acak,0.3789039560620724,False
Maluku,Papua,14,0.18803480727513386,dengan_kontrol,574,acak,0.4192103503965197,False
Banten,Nusa Tenggara Timur,1,0.8829457585679252,dengan_kontrol,574,acak,0.9393039984765162,False
Banten,Nusa Tenggara Timur,3,0.9860012121000346,dengan_kontrol,574,acak,0.992769026657677,False
Banten,Nusa Tenggara Timur,7,0.992769026657677,dengan_kontrol,574,acak,0.992769026657677,False
